game_id,play_no,wp
401228027,60,0.04
401228027,61,0.042
401228027,62,0.026
401228027,63,0.018
401228027,64,0.014
401228027,65,0.015
401228027,66,0.014
401228027,67,0.012
401228027,68,0.003
401228027,69,0.005
401228027,70,0.006
401228027,71,0.001
401228027,72,0.001
401228027,73,0.003
401228027,74,0.011
401228027,75,0.0
401227436,0,0.821
401227436,1,0.825
401227436,2,0.824
401227436,3,0.812
401227436,4,0.834
401227436,5,0.814
401227436,6,0.867
401227436,7,0.859
401227436,8,0.871
401227436,9,0.875
401227436,10,0.866
401227436,11,0.873
401227436,12,0.865
401227436,13,0.905
401227436,14,0.911
401227436,15,0.919
401227436,16,0.909
401227436,17,0.899
401227436,18,0.907
401227436,19,0.908
401227436,20,0.907
401227436,21,0.935
401227436,22,0.93
401227436,23,0.926
401227436,24,0.949
401227436,25,0.947
401227436,26,0.953
401227436,27,0.957
401227436,28,0.953
401227436,29,0.946
401227436,30,0.959
401227436,31,0.963
401227436,32,0.96
401227436,33,0.963
401227436,34,0.97
401227436,35,0.991
401227436,36,0.991
401227436,37,0.991
401227436,38,0.994
401227436,39,0.994
401227436,40,0.994
401227436,41,0.995
401227436,42,0.995
401227436,43,0.996
401227436,44,0.997
401227436,45,0.997
401227436,46,0.997
401227436,47,0.997
401227436,48,0.996
401227436,49,0.998
401227436,50,0.999
401227436,51,0.999
401227436,52,0.999
401227436,53,0.999
401227436,54,0.998
401227436,55,0.998
401227436,56,0.999
401227436,57,0.999
401227436,58,0.999
401227436,59,0.999
401227436,60,0.999
401227436,61,0.999
401227436,62,0.999
401227436,63,0.999
401227436,64,0.999
401227436,65,0.999
401227436,66,0.999
401227436,67,0.999
401227436,68,0.999
401227436,69,0.999
401227436,70,0.999
401227436,71,0.999
401227436,72,0.999
401227436,73,1.0
401228368,0,0.387
401228368,1,0.404
401228368,2,0.418
401228368,3,0.427
401228368,4,0.495
401228368,5,0.451
401228368,6,0.413
401228368,7,0.375
401228368,8,0.393
401228368,9,0.328
401228368,10,0.395
401228368,11,0.285
401228368,12,0.303
401228368,13,0.34
401228368,14,0.319
401228368,15,0.287
401228368,16,0.257
401228368,17,0.272
401228368,18,0.189
401228368,19,0.198
401228368,20,0.203
401228368,21,0.186
401228368,22,0.172
401228368,23,0.166
401228368,24,0.176
401228368,25,0.165
401228368,26,0.187
401228368,27,0.162
401228368,28,0.146
401228368,29,0.157
401228368,30,0.176
401228368,31,0.366
401228368,32,0.326
401228368,33,0.344
401228368,34,0.353
401228368,35,0.34
401228368,36,0.357
401228368,37,0.332
401228368,38,0.31
401228368,39,0.334
401228368,40,0.294
401228368,41,0.316
401228368,42,0.295
401228368,43,0.321
401228368,44,0.299
401228368,45,0.342
401228368,46,0.301
401228368,47,0.343
401228368,48,0.397
401228368,49,0.328
401228368,50,0.262
401228368,51,0.285
401228368,52,0.299
401228368,53,0.287
401228368,54,0.31
401228368,55,0.273
401228368,56,0.345
401228368,57,0.413
401228368,58,0.313
401228368,59,0.524
401228368,60,0.446
401228368,61,0.387
401228368,62,0.46
401228368,63,0.525
401228368,64,0.492
401228368,65,0.581
401228368,66,0.533
401228368,67,0.585
401228368,68,0.531
401228368,69,0.597
401228368,70,0.622
401228368,71,0.988
401228368,72,0.987
401228368,73,0.996
401228368,74,0.999
401228368,75,1.0
401228126,0,0.507
401228126,1,0.526
401228126,2,0.506
401228126,3,0.545
401228126,4,0.589
401228126,5,0.741
401228126,6,0.815
401228126,7,0.804
401228126,8,0.796
401228126,9,0.792
401228126,10,0.814
401228126,11,0.829
401228126,12,0.82
401228126,13,0.842
401228126,14,0.834
401228126,15,0.84
401228126,16,0.837
401228126,17,0.83
401228126,18,0.839
401228126,19,0.855
401228126,20,0.84
401228126,21,0.686
401228126,22,0.703
401228126,23,0.686
401228126,24,0.707
401228126,25,0.68
401228126,26,0.851
401228126,27,0.847
401228126,28,0.869
401228126,29,0.884
401228126,30,0.892
401228126,31,0.903
401228126,32,0.892
401228126,33,0.889
401228126,34,0.884
401228126,35,0.904
401228126,36,0.909
401228126,37,0.915
401228126,38,0.909
401228126,39,0.947
401228126,40,0.944
401228126,41,0.942
401228126,42,0.956
401228126,43,0.942
401228126,44,0.958
401228126,45,0.971
401228126,46,0.978
401228126,47,0.987
401228126,48,0.985
401228126,49,0.984
401228126,50,0.983
401228126,51,0.988
401228126,52,0.99
401228126,53,0.992
401228126,54,0.994
401228126,55,0.995
401228126,56,0.993
401228126,57,0.995
401228126,58,0.997
401228126,59,0.996
401228126,60,0.998
401228126,61,0.997
401228126,62,0.998
401228126,63,0.999
401228126,64,0.999
401228126,65,0.999
401228126,66,0.999
401228126,67,0.999
401228126,68,0.999
401228126,69,0.999
401228126,70,0.999
401228126,71,0.999
401228126,72,0.999
401228126,73,0.999
401228126,74,1.0
401229464,0,0.534
401229464,1,0.504
401229464,2,0.543
401229464,3,0.572
401229464,4,0.548
401229464,5,0.529
401229464,6,0.515
401229464,7,0.542
401229464,8,0.561
401229464,9,0.573
401229464,10,0.607
401229464,11,0.57
401229464,12,0.537
401229464,13,0.555
401229464,14,0.508
401229464,15,0.484
401229464,16,0.496
401229464,17,0.555
401229464,18,0.611
401229464,19,0.665
401229464,20,0.858
401229464,21,0.844
401229464,22,0.834
401229464,23,0.827
401229464,24,0.851
401229464,25,0.826
401229464,26,0.861
401229464,27,0.883
401229464,28,0.873
401229464,29,0.866
401229464,30,0.859
401229464,31,0.825
401229464,32,0.769
401229464,33,0.84
401229464,34,0.858
401229464,35,0.774
401229464,36,0.826
401229464,37,0.855
401229464,38,0.881
401229464,39,0.877
401229464,40,0.799
401229464,41,0.837
401229464,42,0.805
401229464,43,0.876
401229464,44,0.863
401229464,45,0.853
401229464,46,0.846
401229464,47,0.877
401229464,48,0.896
401229464,49,0.911
401229464,50,0.902
401229464,51,0.908
401229464,52,0.896
401229464,53,0.909
401229464,54,0.932
401229464,55,0.909
401229464,56,0.948
401229464,57,0.958
401229464,58,0.949
401229464,59,0.955
401229464,60,0.943
401229464,61,0.928
401229464,62,0.968
401229464,63,0.99
401229464,64,0.972
401229464,65,1.0
401361178,0,0.74
401361178,1,0.751
401361178,2,0.756
401361178,3,0.737
401361178,4,0.756
401361178,5,0.729
401361178,6,0.707
401361178,7,0.726
401361178,8,0.738
401361178,9,0.727
401361178,10,0.742
401361178,11,0.764
401361178,12,0.738
401361178,13,0.713
401361178,14,0.856
401361178,15,0.851
401361178,16,0.819
401361178,17,0.84
401361178,18,0.809
401361178,19,0.873
401361178,20,0.861
401361178,21,0.851
401361178,22,0.842
401361178,23,0.861
401361178,24,0.873
401361178,25,0.878
401361178,26,0.89
401361178,27,0.874
401361178,28,0.858
401361178,29,0.846
401361178,30,0.81
401361178,31,0.749
401361178,32,0.761
401361178,33,0.745
401361178,34,0.797
401361178,35,0.821
401361178,36,0.797
401361178,37,0.818
401361178,38,0.788
401361178,39,0.747
401361178,40,0.772
401361178,41,0.792
401361178,42,0.801
401361178,43,0.777
401361178,44,0.757
401361178,45,0.861
401361178,46,0.851
401361178,47,0.881
401361178,48,0.901
401361178,49,0.912
401361178,50,0.925
401361178,51,0.912
401361178,52,0.923
401361178,53,0.944
401361178,54,0.914
401361178,55,0.884
401361178,56,0.916
401361178,57,0.87
401361178,58,0.915
401361178,59,0.874
401361178,60,0.949
401361178,61,0.942
401361178,62,0.936
401361178,63,0.931
401361178,64,0.86
401361178,65,0.764
401361178,66,0.865
401361178,67,0.769
401361178,68,0.33
401361178,69,0.529
401361178,70,0.505
401361178,71,0.676
401361178,72,0.61
401361178,73,0.557
401361178,74,0.589
401361178,75,0.532
401361178,76,0.657
401361178,77,0.43
401361178,78,0.488
401361178,79,0.535
401361178,80,0.476
401361178,81,0.124
401361178,82,0.627
401361178,83,0.534
401361178,84,0.648
401361178,85,0.724
401361178,86,0.823
401361178,87,0.936
401361178,88,0.932
401361178,89,1.0
401227408,0,0.628
401227408,1,0.646
401227408,2,0.71
401227408,3,0.759
401227408,4,0.729
401227408,5,0.698
401227408,6,0.669
401227408,7,0.689
401227408,8,0.698
401227408,9,0.701
401227408,10,0.727
401227408,11,0.795
401227408,12,0.778
401227408,13,0.783
401227408,14,0.782
401227408,15,0.796
401227408,16,0.804
401227408,17,0.782
401227408,18,0.759
401227408,19,0.795
401227408,20,0.783
401227408,21,0.773
401227408,22,0.847
401227408,23,0.843
401227408,24,0.861
401227408,25,0.838
401227408,26,0.853
401227408,27,0.875
401227408,28,0.867
401227408,29,0.862
401227408,30,0.866
401227408,31,0.857
401227408,32,0.871
401227408,33,0.878
401227408,34,0.867
401227408,35,0.865
401227408,36,0.859
401227408,37,0.857
401227408,38,0.803
401227408,39,0.839
401227408,40,0.875
401227408,41,0.897
401227408,42,0.888
401227408,43,0.882
401227408,44,0.885
401227408,45,0.892
401227408,46,0.876
401227408,47,0.901
401227408,48,0.916
401227408,49,0.923
401227408,50,0.916
401227408,51,0.913
401227408,52,0.91
401227408,53,0.935
401227408,54,0.885
401227408,55,0.8
401227408,56,0.881
401227408,57,0.954
401227408,58,0.949
401227408,59,0.953
401227408,60,0.945
401227408,61,0.977
401227408,62,0.989
401227408,63,0.99
401227408,64,0.99
401227408,65,0.998
401227408,66,0.999
401227408,67,0.999
401227408,68,0.999
401227408,69,0.999
401227408,70,0.999
401227408,71,0.999
401227408,72,1.0
401227408,73,1.0
401227373,0,0.737
401227373,1,0.689
401227373,2,0.563
401227373,3,0.596
401227373,4,0.63
401227373,5,0.66
401227373,6,0.695
401227373,7,0.755
401227373,8,0.699
401227373,9,0.756
401227373,10,0.675
401227373,11,0.695
401227373,12,0.708
401227373,13,0.713
401227373,14,0.737
401227373,15,0.703
401227373,16,0.727
401227373,17,0.688
401227373,18,0.643
401227373,19,0.668
401227373,20,0.684
401227373,21,0.672
401227373,22,0.698
401227373,23,0.666
401227373,24,0.635
401227373,25,0.609
401227373,26,0.635
401227373,27,0.653
401227373,28,0.639
401227373,29,0.662
401227373,30,0.624
401227373,31,0.648
401227373,32,0.602
401227373,33,0.563
401227373,34,0.586
401227373,35,0.54
401227373,36,0.614
401227373,37,0.573
401227373,38,0.614
401227373,39,0.553
401227373,40,0.494
401227373,41,0.528
401227373,42,0.496
401227373,43,0.522
401227373,44,0.57
401227373,45,0.507
401227373,46,0.453
401227373,47,0.404
401227373,48,0.358
401227373,49,0.221
401227373,50,0.129
401227373,51,0.069
401227373,52,0.091
401227373,53,0.043
401227373,54,0.067
401227373,55,0.08
401227373,56,0.058
401227373,57,0.045
401227373,58,0.057
401227373,59,0.079
401227373,60,0.041
401227373,61,0.045
401227373,62,0.02
401227373,63,0.021
401227373,64,0.021
401227373,65,0.045
401227373,66,0.026
401227373,67,0.016
401227373,68,0.012
401227373,69,0.013
401227373,70,0.014
401227373,71,0.014
401227373,72,0.004
401227373,73,0.001
401227373,74,0.0
401228615,0,0.498
401228615,1,0.513
401228615,2,0.522
401228615,3,0.566
401228615,4,0.532
401228615,5,0.499
401228615,6,0.476
401228615,7,0.5
401228615,8,0.475
401228615,9,0.504
401228615,10,0.484
401228615,11,0.461
401228615,12,0.518
401228615,13,0.496
401228615,14,0.483
401228615,15,0.476
401228615,16,0.499
401228615,17,0.516
401228615,18,0.504
401228615,19,0.53
401228615,20,0.509
401228615,21,0.499
401228615,22,0.493
401228615,23,0.453
401228615,24,0.489
401228615,25,0.451
401228615,26,0.38
401228615,27,0.451
401228615,28,0.33
401228615,29,0.391
401228615,30,0.365
401228615,31,0.402
401228615,32,0.358
401228615,33,0.382
401228615,34,0.329
401228615,35,0.352
401228615,36,0.369
401228615,37,0.357
401228615,38,0.379
401228615,39,0.352
401228615,40,0.41
401228615,41,0.373
401228615,42,0.33
401228615,43,0.349
401228615,44,0.323
401228615,45,0.347
401228615,46,0.366
401228615,47,0.443
401228615,48,0.305
401228615,49,0.323
401228615,50,0.353
401228615,51,0.284
401228615,52,0.307
401228615,53,0.327
401228615,54,0.342
401228615,55,0.297
401228615,56,0.266
401228615,57,0.255
401228615,58,0.277
401228615,59,0.145
401228615,60,0.154
401228615,61,0.146
401228615,62,0.155
401228615,63,0.113
401228615,64,0.085
401228615,65,0.07
401228615,66,0.077
401228615,67,0.083
401228615,68,0.087
401228615,69,0.193
401228615,70,0.105
401228615,71,0.041
401228615,72,0.0
401227958,0,0.551
401227958,1,0.521
401227958,2,0.557
401227958,3,0.366
401227958,4,0.357
401227958,5,0.376
401227958,6,0.351
401227958,7,0.383
401227958,8,0.417
401227958,9,0.368
401227958,10,0.319
401227958,11,0.336
401227958,12,0.348
401227958,13,0.353
401227958,14,0.391
401227958,15,0.508
401227958,16,0.635
401227958,17,0.598
401227958,18,0.701
401227958,19,0.675
401227958,20,0.642
401227958,21,0.669
401227958,22,0.689
401227958,23,0.702
401227958,24,0.68
401227958,25,0.714
401227958,26,0.754
401227958,27,0.695
401227958,28,0.794
401227958,29,0.765
401227958,30,0.792
401227958,31,0.81
401227958,32,0.798
401227958,33,0.82
401227958,34,0.859
401227958,35,0.902
401227958,36,0.887
401227958,37,0.864
401227958,38,0.884
401227958,39,0.895
401227958,40,0.902
401227958,41,0.912
401227958,42,0.927
401227958,43,0.981
401227958,44,0.98
401227958,45,0.979
401227958,46,0.978
401227958,47,0.984
401227958,48,0.978
401227958,49,0.989
401227958,50,0.988
401227958,51,0.99
401227958,52,0.994
401227958,53,0.995
401227958,54,0.994
401227958,55,0.993
401227958,56,0.995
401227958,57,0.997
401227958,58,0.997
401227958,59,0.997
401227958,60,0.997
401227958,61,0.997
401227958,62,0.997
401227958,63,0.998
401227958,64,0.999
401227958,65,0.999
401227958,66,0.999
401227958,67,0.999
401227958,68,0.999
401227958,69,0.999
401227958,70,0.999
401227958,71,0.999
401227958,72,0.999
401227958,73,1.0
401227960,0,0.337
401227960,1,0.354
401227960,2,0.368
401227960,3,0.414
401227960,4,0.335
401227960,5,0.329
401227960,6,0.302
401227960,7,0.265
401227960,8,0.349
401227960,9,0.268
401227960,10,0.285
401227960,11,0.382
401227960,12,0.361
401227960,13,0.388
401227960,14,0.424
401227960,15,0.344
401227960,16,0.365
401227960,17,0.335
401227960,18,0.37
401227960,19,0.356
401227960,20,0.405
401227960,21,0.388
401227960,22,0.429
401227960,23,0.371
401227960,24,0.399
401227960,25,0.375
401227960,26,0.345
401227960,27,0.438
401227960,28,0.41
401227960,29,0.391
401227960,30,0.384
401227960,31,0.411
401227960,32,0.372
401227960,33,0.419
401227960,34,0.46
401227960,35,0.433
401227960,36,0.469
401227960,37,0.411
401227960,38,0.452
401227960,39,0.286
401227960,40,0.306
401227960,41,0.322
401227960,42,0.399
401227960,43,0.358
401227960,44,0.417
401227960,45,0.664
401227960,46,0.661
401227960,47,0.879
401227960,48,0.83
401227960,49,0.802
401227960,50,0.736
401227960,51,0.787
401227960,52,0.686
401227960,53,0.787
401227960,54,0.876
401227960,55,0.867
401227960,56,0.89
401227960,57,0.915
401227960,58,0.882
401227960,59,0.856
401227960,60,0.785
401227960,61,0.69
401227960,62,0.79
401227960,63,0.688
401227960,64,0.821
401227960,65,0.129
401227960,66,0.134
401227960,67,0.093
401227960,68,0.069
401227960,69,0.055
401227960,70,0.061
401227960,71,0.055
401227960,72,0.049
401227960,73,0.007
401227960,74,0.007
401227960,75,0.007
401227960,76,0.008
401227960,77,0.003
401227960,78,0.001
401227960,79,0.0
401229104,0,0.669
401229104,1,0.682
401229104,2,0.671
401229104,3,0.692
401229104,4,0.67
401229104,5,0.652
401229104,6,0.638
401229104,7,0.659
401229104,8,0.672
401229104,9,0.679
401229104,10,0.706
401229104,11,0.673
401229104,12,0.698
401229104,13,0.86
401229104,14,0.894
401229104,15,0.885
401229104,16,0.869
401229104,17,0.883
401229104,18,0.89
401229104,19,0.894
401229104,20,0.933
401229104,21,0.94
401229104,22,0.949
401229104,23,0.937
401229104,24,0.983
401229104,25,0.982
401229104,26,0.982
401229104,27,0.984
401229104,28,0.981
401229104,29,0.985
401229104,30,0.987
401229104,31,0.986
401229104,32,0.989
401229104,33,0.987
401229104,34,0.989
401229104,35,0.994
401229104,36,0.993
401229104,37,0.992
401229104,38,0.994
401229104,39,0.991
401229104,40,0.994
401229104,41,0.995
401229104,42,0.995
401229104,43,0.995
401229104,44,0.994
401229104,45,0.996
401229104,46,0.997
401229104,47,0.998
401229104,48,0.998
401229104,49,0.998
401229104,50,0.997
401229104,51,0.998
401229104,52,0.997
401229104,53,0.998
401229104,54,0.997
401229104,55,0.999
401229104,56,0.999
401229104,57,0.999
401229104,58,0.999
401229104,59,0.999
401229104,60,0.999
401229104,61,0.998
401229104,62,0.999
401229104,63,0.999
401229104,64,0.999
401229104,65,0.999
401229104,66,0.999
401229104,67,0.999
401229104,68,0.999
401229104,69,0.999
401229104,70,0.999
401229104,71,0.999
401229104,72,1.0
401229122,0,0.689
401229122,1,0.702
401229122,2,0.71
401229122,3,0.689
401229122,4,0.712
401229122,5,0.68
401229122,6,0.656
401229122,7,0.678
401229122,8,0.691
401229122,9,0.698
401229122,10,0.675
401229122,11,0.694
401229122,12,0.718
401229122,13,0.674
401229122,14,0.657
401229122,15,0.676
401229122,16,0.688
401229122,17,0.679
401229122,18,0.654
401229122,19,0.634
401229122,20,0.643
401229122,21,0.612
401229122,22,0.637
401229122,23,0.654
401229122,24,0.665
401229122,25,0.637
401229122,26,0.615
401229122,27,0.599
401229122,28,0.629
401229122,29,0.647
401229122,30,0.657
401229122,31,0.626
401229122,32,0.615
401229122,33,0.6
401229122,34,0.626
401229122,35,0.644
401229122,36,0.63
401229122,37,0.684
401229122,38,0.559
401229122,39,0.533
401229122,40,0.452
401229122,41,0.485
401229122,42,0.555
401229122,43,0.54
401229122,44,0.202
401229122,45,0.218
401229122,46,0.177
401229122,47,0.149
401229122,48,0.134
401229122,49,0.144
401229122,50,0.136
401229122,51,0.132
401229122,52,0.149
401229122,53,0.108
401229122,54,0.098
401229122,55,0.086
401229122,56,0.037
401229122,57,0.026
401229122,58,0.026
401229122,59,0.018
401229122,60,0.017
401229122,61,0.018
401229122,62,0.007
401229122,63,0.017
401229122,64,0.039
401229122,65,0.014
401229122,66,0.0
401229145,0,0.695
401229145,1,0.706
401229145,2,0.608
401229145,3,0.612
401229145,4,0.654
401229145,5,0.7
401229145,6,0.649
401229145,7,0.776
401229145,8,0.775
401229145,9,0.839
401229145,10,0.801
401229145,11,0.764
401229145,12,0.729
401229145,13,0.789
401229145,14,0.791
401229145,15,0.82
401229145,16,0.877
401229145,17,0.851
401229145,18,0.89
401229145,19,0.862
401229145,20,0.842
401229145,21,0.823
401229145,22,0.791
401229145,23,0.651
401229145,24,0.723
401229145,25,0.631
401229145,26,0.644
401229145,27,0.697
401229145,28,0.679
401229145,29,0.666
401229145,30,0.654
401229145,31,0.673
401229145,32,0.684
401229145,33,0.691
401229145,34,0.684
401229145,35,0.67
401229145,36,0.687
401229145,37,0.661
401229145,38,0.662
401229145,39,0.673
401229145,40,0.672
401229145,41,0.646
401229145,42,0.672
401229145,43,0.641
401229145,44,0.661
401229145,45,0.615
401229145,46,0.56
401229145,47,0.662
401229145,48,0.666
401229145,49,0.658
401229145,50,0.64
401229145,51,0.799
401229145,52,0.791
401229145,53,0.825
401229145,54,0.848
401229145,55,0.867
401229145,56,0.848
401229145,57,0.833
401229145,58,0.819
401229145,59,0.835
401229145,60,0.868
401229145,61,0.832
401229145,62,0.8
401229145,63,0.904
401229145,64,0.891
401229145,65,0.878
401229145,66,0.875
401229145,67,0.784
401229145,68,0.977
401229145,69,0.95
401229145,70,1.0
401228940,0,0.747
401228940,1,0.757
401228940,2,0.762
401228940,3,0.788
401228940,4,0.817
401228940,5,0.781
401228940,6,0.813
401228940,7,0.825
401228940,8,0.906
401228940,9,0.9
401228940,10,0.91
401228940,11,0.916
401228940,12,0.919
401228940,13,0.913
401228940,14,0.92
401228940,15,0.912
401228940,16,0.918
401228940,17,0.905
401228940,18,0.874
401228940,19,0.844
401228940,20,0.846
401228940,21,0.891
401228940,22,0.928
401228940,23,0.957
401228940,24,0.95
401228940,25,0.943
401228940,26,0.937
401228940,27,0.917
401228940,28,0.934
401228940,29,0.917
401228940,30,0.937
401228940,31,0.955
401228940,32,0.96
401228940,33,0.956
401228940,34,0.96
401228940,35,0.953
401228940,36,0.945
401228940,37,0.953
401228940,38,0.957
401228940,39,0.959
401228940,40,0.963
401228940,41,0.958
401228940,42,0.953
401228940,43,0.949
401228940,44,0.959
401228940,45,0.965
401228940,46,0.968
401228940,47,0.965
401228940,48,0.962
401228940,49,0.961
401228940,50,0.971
401228940,51,0.961
401228940,52,0.973
401228940,53,0.98
401228940,54,0.977
401228940,55,0.975
401228940,56,0.976
401228940,57,0.978
401228940,58,0.974
401228940,59,0.982
401228940,60,0.97
401228940,61,0.989
401228940,62,0.988
401228940,63,0.987
401228940,64,0.986
401228940,65,0.994
401228940,66,0.998
401228940,67,1.0
401227086,0,0.547
401227086,1,0.504
401227086,2,0.35
401227086,3,0.366
401227086,4,0.376
401227086,5,0.421
401227086,6,0.331
401227086,7,0.319
401227086,8,0.338
401227086,9,0.352
401227086,10,0.361
401227086,11,0.332
401227086,12,0.313
401227086,13,0.3
401227086,14,0.316
401227086,15,0.33
401227086,16,0.317
401227086,17,0.304
401227086,18,0.286
401227086,19,0.148
401227086,20,0.167
401227086,21,0.148
401227086,22,0.177
401227086,23,0.157
401227086,24,0.129
401227086,25,0.138
401227086,26,0.145
401227086,27,0.149
401227086,28,0.127
401227086,29,0.111
401227086,30,0.126
401227086,31,0.101
401227086,32,0.11
401227086,33,0.117
401227086,34,0.122
401227086,35,0.196
401227086,36,0.287
401227086,37,0.384
401227086,38,0.49
401227086,39,0.459
401227086,40,0.368
401227086,41,0.331
401227086,42,0.421
401227086,43,0.436
401227086,44,0.497
401227086,45,0.57
401227086,46,0.674
401227086,47,0.88
401227086,48,0.926
401227086,49,0.91
401227086,50,0.917
401227086,51,0.967
401227086,52,0.962
401227086,53,0.989
401227086,54,0.987
401227086,55,0.979
401227086,56,0.987
401227086,57,0.991
401227086,58,0.994
401227086,59,0.995
401227086,60,0.994
401227086,61,0.993
401227086,62,0.993
401227086,63,0.996
401227086,64,0.993
401227086,65,0.987
401227086,66,0.993
401227086,67,0.998
401227086,68,0.998
401227086,69,0.999
401227086,70,0.999
401227086,71,0.999
401227086,72,0.999
401227086,73,0.999
401227086,74,0.999
401227086,75,1.0
401229370,0,0.752
401229370,1,0.758
401229370,2,0.759
401229370,3,0.788
401229370,4,0.734
401229370,5,0.726
401229370,6,0.742
401229370,7,0.748
401229370,8,0.747
401229370,9,0.77
401229370,10,0.801
401229370,11,0.843
401229370,12,0.807
401229370,13,0.742
401229370,14,0.721
401229370,15,0.732
401229370,16,0.736
401229370,17,0.717
401229370,18,0.698
401229370,19,0.724
401229370,20,0.748
401229370,21,0.714
401229370,22,0.864
401229370,23,0.856
401229370,24,0.812
401229370,25,0.839
401229370,26,0.835
401229370,27,0.846
401229370,28,0.78
401229370,29,0.819
401229370,30,0.809
401229370,31,0.801
401229370,32,0.804
401229370,33,0.817
401229370,34,0.821
401229370,35,0.796
401229370,36,0.768
401229370,37,0.808
401229370,38,0.794
401229370,39,0.783
401229370,40,0.776
401229370,41,0.8
401229370,42,0.811
401229370,43,0.81
401229370,44,0.793
401229370,45,0.809
401229370,46,0.827
401229370,47,0.774
401229370,48,0.811
401229370,49,0.834
401229370,50,0.853
401229370,51,0.838
401229370,52,0.858
401229370,53,0.875
401229370,54,0.853
401229370,55,0.821
401229370,56,0.835
401229370,57,0.757
401229370,58,0.827
401229370,59,0.889
401229370,60,0.875
401229370,61,0.864
401229370,62,0.856
401229370,63,0.927
401229370,64,0.974
401229370,65,0.94
401229370,66,1.0
401227453,0,0.586
401227453,1,0.555
401227453,2,0.441
401227453,3,0.396
401227453,4,0.403
401227453,5,0.379
401227453,6,0.412
401227453,7,0.374
401227453,8,0.394
401227453,9,0.349
401227453,10,0.367
401227453,11,0.379
401227453,12,0.368
401227453,13,0.361
401227453,14,0.343
401227453,15,0.334
401227453,16,0.349
401227453,17,0.362
401227453,18,0.348
401227453,19,0.179
401227453,20,0.185
401227453,21,0.167
401227453,22,0.153
401227453,23,0.147
401227453,24,0.093
401227453,25,0.099
401227453,26,0.092
401227453,27,0.067
401227453,28,0.062
401227453,29,0.018
401227453,30,0.012
401227453,31,0.009
401227453,32,0.007
401227453,33,0.006
401227453,34,0.007
401227453,35,0.007
401227453,36,0.008
401227453,37,0.005
401227453,38,0.004
401227453,39,0.005
401227453,40,0.007
401227453,41,0.004
401227453,42,0.002
401227453,43,0.002
401227453,44,0.002
401227453,45,0.002
401227453,46,0.001
401227453,47,0.001
401227453,48,0.001
401227453,49,0.001
401227453,50,0.001
401227453,51,0.001
401227453,52,0.001
401227453,53,0.001
401227453,54,0.001
401227453,55,0.001
401227453,56,0.001
401227453,57,0.001
401227453,58,0.001
401227453,59,0.001
401227453,60,0.001
401227453,61,0.001
401227453,62,0.001
401227453,63,0.001
401227453,64,0.001
401227453,65,0.001
401227453,66,0.001
401227453,67,0.001
401227453,68,0.001
401227453,69,0.001
401227453,70,0.001
401227453,71,0.001
401227453,72,0.001
401227453,73,0.001
401227453,74,0.001
401227453,75,0.001
401227453,76,0.0
401228333,0,0.653
401228333,1,0.666
401228333,2,0.673
401228333,3,0.652
401228333,4,0.676
401228333,5,0.644
401228333,6,0.659
401228333,7,0.621
401228333,8,0.583
401228333,9,0.617
401228333,10,0.645
401228333,11,0.663
401228333,12,0.64
401228333,13,0.623
401228333,14,0.612
401228333,15,0.632
401228333,16,0.642
401228333,17,0.647
401228333,18,0.626
401228333,19,0.607
401228333,20,0.596
401228333,21,0.62
401228333,22,0.487
401228333,23,0.504
401228333,24,0.511
401228333,25,0.557
401228333,26,0.548
401228333,27,0.74
401228333,28,0.758
401228333,29,0.779
401228333,30,0.747
401228333,31,0.895
401228333,32,0.883
401228333,33,0.899
401228333,34,0.909
401228333,35,0.913
401228333,36,0.926
401228333,37,0.939
401228333,38,0.921
401228333,39,0.906
401228333,40,0.947
401228333,41,0.937
401228333,42,0.889
401228333,43,0.907
401228333,44,0.919
401228333,45,0.926
401228333,46,0.918
401228333,47,0.914
401228333,48,0.909
401228333,49,0.872
401228333,50,0.813
401228333,51,0.535
401228333,52,0.57
401228333,53,0.594
401228333,54,0.536
401228333,55,0.605
401228333,56,0.567
401228333,57,0.609
401228333,58,0.653
401228333,59,0.898
401228333,60,0.951
401228333,61,0.944
401228333,62,0.937
401228333,63,0.957
401228333,64,0.933
401228333,65,0.962
401228333,66,0.978
401228333,67,0.976
401228333,68,0.989
401228333,69,0.988
401228333,70,0.994
401228333,71,0.994
401228333,72,0.998
401228333,73,0.995
401228333,74,0.999
401228333,75,1.0
401228718,0,0.662
401228718,1,0.627
401228718,2,0.65
401228718,3,0.683
401228718,4,0.719
401228718,5,0.758
401228718,6,0.755
401228718,7,0.68
401228718,8,0.829
401228718,9,0.819
401228718,10,0.834
401228718,11,0.842
401228718,12,0.844
401228718,13,0.857
401228718,14,0.842
401228718,15,0.838
401228718,16,0.83
401228718,17,0.809
401228718,18,0.798
401228718,19,0.82
401228718,20,0.845
401228718,21,0.835
401228718,22,0.847
401228718,23,0.831
401228718,24,0.819
401228718,25,0.841
401228718,26,0.815
401228718,27,0.841
401228718,28,0.821
401228718,29,0.734
401228718,30,0.611
401228718,31,0.621
401228718,32,0.597
401228718,33,0.644
401228718,34,0.677
401228718,35,0.758
401228718,36,0.736
401228718,37,0.761
401228718,38,0.776
401228718,39,0.783
401228718,40,0.767
401228718,41,0.856
401228718,42,0.848
401228718,43,0.854
401228718,44,0.843
401228718,45,0.867
401228718,46,0.879
401228718,47,0.884
401228718,48,0.896
401228718,49,0.923
